Aspect_Logic_ID,T_Planet,N_Planet,Aspect_Angle,Category,N_House,N_Sign_Element,T_Retrograde_Flag,Orb_Status,Text_Description,Countdown_Label,Countdown_ID,Essential_Dignity_Score,Score_Impact,Priority,Advised_Task,Decision_Flag,Sync_Flag,Noise_Flag,Recommended_Action,timeline_Label,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Money,2,Earth,0,Applying,経済的な安定と自らの資質を活かす方向性に向けて、具体的かつ着実なステップを踏み出していける時期です。日々の収支を丁寧に整えたり、自らの実力をコツコツと磨いて発揮したりすることで、目に見える形での経済的成長が期待できます。周囲からも堅実な働きぶりが評価されやすく、物事を丁寧に構築していく姿勢が自らの自信と将来への安心感につながるでしょう。派手な成功を急ぐことなく、今持っているリソースを有効活用して現実的な基盤を構築していくことこそが、最も確実な豊かさを育てる近道になります。,堅実な蓄財が始まる日まで,MONEY_VALUE_UP_VENUS_MID_POS,-1,90,10,自分に合った貯金方法や投資のプランを具体的に1つ調べてみる,1,1,0,-,予算整理向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Money,2,Earth,1,Applying,お金や持ち物に対する考えが内側から強まり、以前の努力や我慢を今の価値観で受け取り直す時期です。過去の収支、報酬への不満、才能を安く扱った記憶が浮かび、確かな手応えとして何を残すかを選びたくなります。安定を求める気持ちが大きくなるほど、目に見える成果だけでなく、自分が安心して育てられる価値も見えやすくなります。豊かさを急いで証明するより、納得できる範囲を静かに広げる感覚が、先の安心を厚くします。,資産計画の立て直しができる日まで,MONEY_VALUE_UP_VENUS_MID_POS,-1,80,10,以前挫折した節約や貯金のルールを今の生活に合わせて緩和・修正する,1,1,0,-,予算整理向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Money,2,Air,0,Applying,お金や才能について新しい発想が広がり、自分の価値を言葉や情報で軽やかに伝えたくなる時期です。収入の選択肢、学び、交渉の可能性が増え、これまで考えていなかった方法にも目が向きます。人との会話から自信が育ち、能力の使い道を試す意欲も自然に高まるでしょう。多くの話の中から心が明るくなるものを選ぶことが、これからの豊かさに知的な広がりを与えます。,稼ぐアイデアが広がる日まで,MONEY_VALUE_UP_VENUS_MID_POS,2,90,10,興味のある新しいスキルや稼ぎ方についてオンラインで情報収集を始める,1,1,0,-,予算整理向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Money,2,Air,1,Applying,価値の伝え方をめぐって、過去に交わした話や以前の判断が再び意味を持ち始める時期です。昔の提案、保留にした学び、収入につながる情報が戻り、今なら違う言葉で自分の力を説明できると感じやすくなります。考えが広がるほど比較も増えますから、どの情報が本当に自分の価値を高めるのかを見分ける感覚が働きます。過去の言葉をそのまま使うのではなく、今の理解に合う表現へ置き換えることが、豊かさの受け取り方を整えます。,経済的な知恵が蘇る日まで,MONEY_VALUE_UP_VENUS_MID_POS,2,80,10,昔学んだ経済学やビジネスの知識を今の自分の状況にどう活かせるか考え直す,1,1,0,-,予算整理向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_2_MONEY_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Money,2,Water,0,Applying,お金や才能に関する感覚がふくらみ、心が満たされる選択を大切にしたくなる時期です。欲しいものや使い道に対して感情が動きやすく、安心できる豊かさを求める気持ちも強まります。人の勧めや雰囲気に触れるほど、自分が何に価値を感じるのかがはっきりしてくるでしょう。豊かさを数字だけで測らず、心が落ち着く受け取り方を選ぶことが、これからの自信を育てます。,魂の変容が豊かさを呼ぶ日まで,MONEY_VALUE_UP_VENUS_MID_POS,-2,90,10,自分の本当の望みが物にあるのか体験にあるのかを自問し納得できる支出を選ぶ,1,1,0,-,予算整理向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_2_MONEY_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Money,2,Water,1,Applying,お金との付き合い方や、何に価値を置くかという自らの感覚を、過去の経験に基づいて見つめ直す時期です。以前に抱いた金銭的な不安や、価値観の揺らぎが再び浮かび上がることで、それらを穏やかに整理し癒す機会が訪れるでしょう。外側の新しい誘いに無理に乗るよりも、自分が本当に心満たされるものへの支出や使い道を丁寧に見極める方が、自信を取り戻す近道となります。自分の本当の望みや心の安心感に合わせて経済的なバランスを整え直すことで、将来に向けた穏やかな豊かさの器が育まれていくでしょう。,純粋な豊かさが蘇る日まで,MONEY_VALUE_UP_VENUS_MID_POS,-2,80,10,お金に対するネガティブな思い込みを書き出しそれをどう癒していくか計画を立てる,1,1,0,-,予算整理向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Fire,0,Applying,新しい知的な関心が広がり、自らの直感や情熱を活かしてフットワーク軽く行動していける時期です。興味のある分野の学習を始めたり、周囲の人々と前向きな発想を交わし合ったりすることで、次の可能性を開くアイデアがどんどん湧いてくるでしょう。自分の熱意を素直に言葉にして伝えることで、身近な人間関係がより活発になり、良い刺激を受け取ることができます。興味が散漫になりすぎて浅く広がるのを防ぎ、自分が最も深く学びたい本質的なテーマに情熱を注ぎことで、知的な成長が確かな成果へと結びついていきます。,知的な変革が始まる日まで,GLOBAL_CONNECTION_MID_POS,5,90,10,情報の取捨選択を厳格に行い自分にとって本当に価値のある学びを3つに絞り込む,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Fire,1,Applying,これまで行ってきた学びや、身近な人々との対話のあり方について、過去の経験をベースに再評価する時期です。かつて関心を持っていた専門知識や、しばらく連絡を取っていなかった知人との再会を通じて、今必要な知恵を再発見する機会が訪れるでしょう。外側から次々と新しい情報を集めるよりも、以前に得たアイデアや教材を今の視点でじっくりと整理し直す方が、真の理解につながります。自分の本来の知的な動機や興味を丁寧に見つめ直し、学びの方向性を整えることで、自信を持って次の一歩へ進む準備が整っていくでしょう。,過去のアイデアが蘇る日まで,GLOBAL_CONNECTION_MID_POS,5,80,10,しばらく連絡を取っていなかった知人に連絡をし当時の自分の考えを客観的に検証する,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Earth,0,Applying,日常生活での学習やコミュニケーションにおいて、地に足のついた実用的な知恵を着実に身につけていける時期です。仕事や実生活に直結するスキルの習得を計画したり、身近な人々との間で具体的で信頼できる情報交換を行ったりするのに適しています。派手な動きや新しい流行を追うよりも、日々のルーティンや実務に役立つ知識を一つずつ丁寧に積み重ねていくことで、自信が深まっていくでしょう。学んだ内容を実際に日々の業務や生活の場で活かしてみる姿勢こそが、確実な実力と将来の安心感を築く大きな土台となります。,専門的な知性が形を成す日まで,GLOBAL_CONNECTION_MID_POS,-1,90,10,仕事や実生活に直結する新しいスキルを一つ選び毎日15分の学習習慣を確立する,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Earth,1,Applying,これまで進めてきた学習計画や実務的なスキルについて、現実的な成果が出ているかを冷静に見直す時期です。過去に途絶えてしまった勉強や、かつて取り組んだ作業の進め方に再び焦点を当て、微調整を加えることで良い成果が出やすくなります。新しい教材や技術に手を広げる前に、手元にある知識やノウハウを十分に反復し、自分のものとして定着させる作業が効果的です。自分の実力の現状を客観的に捉え、無理のないペースで学びや仕事の段取りを再構築することが、のちの確実な発展を支えることになります。,専門知の刷新ができる日まで,GLOBAL_CONNECTION_MID_POS,-1,80,10,以前学んでいた分野の最新トレンドを調べ過去のノートを今の視点で整理し直す,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Air,0,Applying,知的な視野が広がり、身近な人間関係において軽快で風通しの良いやり取りが活発になる時期です。新しい情報にアンテナを張り、様々な視点から物事を考えたり、気になるトピックについて周囲と情報交換をしたりすることで、思考がクリアになっていくでしょう。自分の考えを分かりやすい言葉でスマートに伝えることで、周囲の共感を得やすく、有益なアドバイスやヒントをもらいやすくなります。溢れる情報の海に飲み込まれず、客観的で冷静な判断基準を持つように意識することが、知的な機会を確かな成果へとつなげる鍵となります。,知的な変革が始まる日まで,GLOBAL_CONNECTION_MID_POS,2,90,10,普段あまり話をしないタイプの人と交流を持ち自分の視野を客観的に広げる,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Air,1,Applying,これまでの言葉の使い方や、得てきた情報の扱い方について、過去のやり取りを振り返りながら整える時期です。昔のメッセージやかつての対話の内容を思い出し、以前のアイデアを現在の文脈に合わせて再構成することで、思わぬヒントが見つかるでしょう。新しい流行やニュースを慌てて追うより、過去に学んだ知識やかつての人間関係を今の視点で見つめ直す時間が、心に知的な余裕をもたらします。言葉の伝え方の癖や思考のパターンを客観的に整理することが、今後のよりクリアで実り豊かな発信の土台となるでしょう。,過去のアイデアが蘇る日まで,GLOBAL_CONNECTION_MID_POS,2,80,10,しばらく連絡を取っていなかった知人に連絡をし当時の自分の考えを客観的に再検証する,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Water,0,Applying,身近な人々との対話において共感の姿勢が高まり、互いの気持ちを分かち合うことで心の安らぎを得られる時期です。周囲の感情や状況に優しく寄り添う言葉選びができるようになり、相談に乗ったり、心温まる日常の会話を楽しんだりする場面が増えるでしょう。直感的に相手の求めていることが理解しやすくなるため、安心できる心地よい関係性を広げていくことができます。ただし、相手の感情に共感しすぎて自分のペースを見失わないよう、心の余裕を保ちながら、温かくて適度な距離感を大切にすることが望ましいでしょう。,心の豊かさが満ちる日まで,GLOBAL_CONNECTION_MID_POS,-2,90,10,自分が心からリラックスできる過ごし方を一つ実践し内面的な充足感を丁寧に味わう,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_3_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,3,Water,1,Applying,過去の対人関係でのわだかまりや、身近な人との感情的な行き違いを、今の視点から穏やかに見つめ直す時期です。かつての思い出や、昔抱いていた親しい人々への気持ちを静かに振り返ることで、心の奥にある未整理の感情を癒しやすくなります。外側に向かって新しいつながりを広げることよりも、自分の心の中にある言葉にしづらい気持ちを丁寧に労わることが重要です。過去の感情的な対話を冷静に受け止め、今の自分が納得できる形に心の整理をつけることで、のちに新しい関係性を紡ぎ直すための準備ができていきます。,癒しと再起の準備が整う日まで,GLOBAL_CONNECTION_MID_POS,-2,80,10,過去にわだかまりを感じた場面を思い出し今の成長した自分ならどう寄り添うか考える,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Fire,0,Applying,自分のプライベートな環境や心の土台について、前向きな変化と情熱を取り込んで活発に整えていける時期です。家の中の模様替えを始めたり、家族や親しい人々との時間を意欲的に盛り上げたりすることで、内側から元気が湧いてくるのを実感しやすくなります。自らのルーツや安心できる居場所をしっかりと整えることが、外側の社会的な活動に向けて思い切って挑戦する力の源泉となるでしょう。居心地の良さを急いで求めすぎて身近な人に自分の意志を押しつけることなく、お互いの自由を尊重しながら温かい空間を育てることが大切です。,心の拠り所が広がる日まで,GENERAL_HOME_ORDER_MOON_MID_POS,5,90,10,家族や身近な人と将来の理想の暮らしについて話し合いお互いの希望を尊重し合う,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Fire,1,Applying,プライベートな生活環境や、家族・身近な人々との関わり方について、これまでの取り組みを内省的に振り返る時期です。かつて抱いていた理想の住まいへの憧れや、家庭環境を整えたいという初期の情熱を思い出し、現在の状況に合わせて計画を練り直す機会が訪れるでしょう。性急に家や環境を大きく変えようとするよりも、内なる安心感のあり方や過去の対話の価値を再評価することが大切です。家族や自分の本音とじっくり向き合い、土台となる関係性を丁寧に修復・整理していくことが、のちに安らげる居場所を築く力となります。,居場所の再発見ができる日まで,GENERAL_HOME_ORDER_MOON_MID_POS,5,80,10,昔の家族写真を見返したり地元の歴史を調べたりして自分の根源を客観的に再確認する,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Earth,0,Applying,家庭環境やプライベートな生活基盤に対して、具体的かつ現実的な改善を行って安定させていける時期です。住まいのメンテナンスを丁寧に行ったり、家庭内の実務やルールをコツコツと整えたりすることで、生活の安心感が目に見えて深まっていくでしょう。派手なイベントや大きな変化を急ぐより、日々の衣食住の質を丁寧に高め、家族が快適に過ごせる仕組みを作ることが大切です。目の前にある生活空間を一つずつ着実に快適にしていく姿勢こそが、将来にわたって心と体を支える強固な安全基地を築くことにつながります。,居場所の基盤が完成する日まで,GENERAL_HOME_ORDER_MOON_MID_POS,-1,90,10,将来の住まいや資産形成について家族と現実的かつ具体的な改善案を話し合う,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Earth,1,Applying,これまでに進めてきた家庭内の計画や、生活環境の維持方法について、不備や無駄がないかを丁寧に見つめ直す時期です。過去に試みた住環境 of の改善策や、家族間での取り決めに再び意識を向け、現実的な微調整を加えることで良好な結果が得られやすくなります。新しい家具や住まいを無理に手に入れるよりも、現在ある住空間の整理整頓や、過去の家計の歩みを振り返って軌道修正する作業が有効です。身の回りの現実的な基盤を細かく整え直し、心の安全を揺るぎない形にしていくことが、次の段階での成長を支えることになります。,居場所の立て直しができる日まで,GENERAL_HOME_ORDER_MOON_MID_POS,-1,80,10,以前うまく進まなかった住環境の改善計画を今の予算と状況で現実的に練り直す,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Air,0,Applying,家庭内やプライベートな居場所において、コミュニケーションが活発になり、風通しの良い心地よさが広がる時期です。家族や気のおけない仲間と将来の夢や日々の出来事について自由に語り合う中で、新しい気づきや知的な刺激を受け取りやすくなります。生活空間をスッキリと風通し良く整えたり、役立つライフハックの情報を持ち寄ったりすることで、家で過ごす時間がさらに楽しくなるでしょう。周囲の意見に流されてプライベートな領域を過剰に開放しすぎず、自分自身がリラックスして思考を整理できるパーソナルな時間も大切にしてください。,家族との対話が広がる日まで,GENERAL_HOME_ORDER_MOON_MID_POS,2,90,10,家族や同居人と将来の夢や最近興味があることについて時間をかけてじっくり話し合う,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Air,1,Applying,家族関係や身近なプライベートの空間における過去の対話や約束事について、今の視点から整理し直す時期です。かつての話し合いの内容や、家庭内で決めたルールをもう一度オープンに話し合い、現状に合わせて修正する機会が訪れるでしょう。新しい関係性を無理に築こうとするより、これまでのやり取りでの誤解を解き、お互いの本音を冷静に言葉にして確かめ合う作業が効果的です。過去の経緯を整理し、風通しの良い人間関係のルールを優しく再構築することで、再び安心と納得のいく居心地の良さを取り戻すことができるでしょう。,家族とのビジョンが蘇る日まで,GENERAL_HOME_ORDER_MOON_MID_POS,2,80,10,以前家族と話し合って保留にしていた計画を今の状況に合わせてブラッシュアップする,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Water,0,Applying,自分のプライベートな居場所や、家族・身近な人々との関わり方において、かつて抱いていた理想や安心感の定義を改めて見つめ直す時期です。過去に感じた感情のすれ違いや、家族に対して望んでいたことを見直す機会が訪れ、それらを今の豊かな感受性で温かく受け止める余裕が生まれるでしょう。外に向かって新しい環境を求めるよりも、今の住まいの居心地の良さを整え、自分の本心に寄り添うことが心の安定をもたらします。これまでの経験から得た心の気づきをベースにして関係性を丁寧に修復・整理していくことが、のちに揺るぎない生活の土台となっていくでしょう。,心の居場所が満ちる日まで,GENERAL_HOME_ORDER_MOON_MID_POS,-2,90,10,家族や身近な人と今の素直な気持ちを伝え合い穏やかな時間を過ごすための準備をする,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_4_GENERAL_1_Applying,TRANSIT_JUPITER,NATAL_SUN,0,General,4,Water,1,Applying,恋愛や大切なパートナーシップにおいて、胸が高鳴るような新たな喜びや情熱が伸びやかに広がる時期です。自分の素直な好意やワクワクする気持ちをストレートに表現することで、相手との距離を前向きに縮めるきっかけが訪れやすくなるでしょう。内側から湧き上がる衝動を信じて一歩を踏み出すことで、素晴らしいロマンスや感動的な出会いを引き寄せることができます。ただし、感情の勢いに任せて一方的に気持ちを押しつけすぎず、相手のペースを尊重しながらお互いの心を楽しませる姿勢が、より深い愛を育む秘訣となるでしょう。,心の絆が蘇る日まで,GENERAL_HOME_ORDER_MOON_MID_POS,-2,80,10,家族に対してずっと言えなかった感謝や思いを素直な言葉で伝えるための計画を立てる,1,1,0,-,複雑な判断向き,,,,,,,,,,,
TRANSIT_JUPITER_NATAL_SUN_0_5_LOVE_0_Applying,TRANSIT_JUPITER,NATAL_SUN,0,Love,5,Fire,0,Applying,クリエイティブな趣味や自らの表現活動において、新しいインスピレーションが爆発的に湧き起こり、のびのびと個性を発揮できる時期です。自分が本当に面白いと思えるものに熱中したり、自らの作品や個性を社会に向けて発信し始めたりするのに最適なタイミングと言えます。直感的に浮かんだ面白いアイデアを躊躇せず形にしてみることで、これまでにない新たな楽しさのサイクルをスタートさせられるでしょう。勢いだけで計画を広げすぎず、自分が最も情熱を注ぎたい創作テーマに集中して取り組むことで、期待以上の実り豊かな表現へと結びついていきます。,創造の翼が大きく広がる日まで,LUCKY_LOVE_VENUS_MID_POS,5,90,10,やりたいクリエイティブな活動を一つ選び計画的に着手してエネルギーを注ぎ込む,1,1,0,-,関係調整向き,,,,,,,,,,,
